Id;Typ;Namn;Undertyp;Nivå;Säljvärde;Stats;Krav;Effekter;Yrke;Material;Föremål;Mynt;Tid;Handlare;Loot;Kategorier;Beskrivning
411;armor;Titanvargpäls;Legs;25+;;Block 10 · Vikt 4;125 Undvika anfall;+5 Undvika anfall;;;;;;;;;Denna massiva rustning är skapad av pälsen från en uråldrig titanvarg, ett odjur stor som en drake och med tänder långa som en man.
321;armor;Kristalltatuering;Hands;25+;;Block 8 (12%) · Träffchans +1;-;-;;;;;;;;;Långt uppe i norr finns det en klan shamaner med mystiska krafter. Efter handel med dvärgar har de insförskaffat en större mängd magiska kristaller, dessa kristaller har dem krossat och blandat ut i ett bläck för sina ritualer. De har gjort en pakt med kejsaren själv, att få låna en av hans gladiatorer för att tatuera in experimentella runor med detta bläck, något som säkert ger mystiska och övernaturliga krafter.
356;armor;Död mans skepnad;Chest;25+;;Block 8 · Vikt 3;250 Bashälsa, 200 Styrka;+5 Bashälsa;;;;;;;;;Denna något makabra rustning sägs ha sitt ursprung i en magikers labb långt borta. Denna magiker försökte hitta ett sätt att binda de dödas själar till föremål och på så sätt hålla dem kvar ibland de levande. Denna rustning ger övernaturliga förmågor åt sin bärare, men enligt legenderna vilar även en förbannelse över den och alla som har burit den har gått en diger död till mötes.
329;jewelry;Svíagris;Finger;25+;;-;Kräver att du har bedriften Legend;+7 Styrka, +6 Undvika anfall;;;;;;;;;Den kolossala sten som pryder denna ring har en lång och färgrik historia. Den har ofta bytt händer, sällan stannat på samma ställe mer än ett år eller två, och ofta på blodiga vägar. Den frambringar den inre styrkan och smidigheten i alla som bär den, men har även en obehaglig tendens att frambringa en djup avundsjuka i alla som vilar ögonen på den. Ingen av Svíagris tidigare ägare har levt särskilt länge, men vem vet? Du är kanske undantaget.
317;armor;Gyllene handskar;Hands;25+;;Block 10 (15%) · Kritchans 0-1% · Vikt 1;-;-;;;;;;;;;En legendarisk hjälte vars namn gått förlorad i tiden fann denna rustning efter att han dräpt en gigantisk drake. Kejsarens alkemister och magiker har försökt studera rustning, men ingen har lyckats lista ut vad den är gjord av för material. Oavsett vad det är, så är det starkare än mithril och förlorar aldrig sitt sken.
413;armor;Titanvargpäls;Hands;25+;;Block 8 · Kritchans 0-1% · Vikt 2;125 Undvika anfall;+3 Undvika anfall;;;;;;;;;Denna massiva rustning är skapad av pälsen från en uråldrig titanvarg, ett odjur stor som en drake och med tänder långa som en man.
357;armor;Död mans skepnad;Head;25+;;Block 8 · Vikt 3;250 Bashälsa, 200 Styrka;+5 Bashälsa;;;;;;;;;Denna något makabra rustning sägs ha sitt ursprung i en magikers labb långt borta. Denna magiker försökte hitta ett sätt att binda de dödas själar till föremål och på så sätt hålla dem kvar ibland de levande. Denna rustning ger övernaturliga förmågor åt sin bärare, men enligt legenderna vilar även en förbannelse över den och alla som har burit den har gått en diger död till mötes.
344;jewelry;Äkthetsring av järn;Finger;25+;;-;Kräver att du har bedriften Legend;+6 yxor, +6 svärd, +6 hammare, +6 stavar, +6 sköldar, +6 stickvapen, +6 kättingvapen, +6 Obeväpnat, +5 Bashälsa;;;;;;;;;En av de ringar i olika material som symboliserar legendstatusen.
311;armor;Gyllene ringbrynja;Chest;25+;;Block 16 (20%) · Vikt 3;-;-;;;;;;;;;En legendarisk hjälte vars namn gått förlorad i tiden fann denna ringbrynja efter att han dräpt en gigantisk drake. Kejsarens alkemister och magiker har försökt studera ringbrynjan, men ingen har lyckats lista ut vad den är gjord av för material. Oavsett vad det är, så är det starkare än mithril och förlorar aldrig sitt sken.
352;armor;Dugs svartplåt;Feet;25+;;Block 8 · Vikt 2;300 Bashälsa;+3 Bashälsa, +2 Initiativstyrka;;;;;;;;;Vapensmeden Gug hade en gång en bror vid namn Dug. Dug var inte lika fredlig som sin bror utan ledde en armé med svartblod i revolution mot kejsaren. Dugs svartplåt ligger nu i kejsarens förråd och väntar på en ny värdig bärare
353;armor;Dugs svartplåt;Hands;25+;;Block 8 · Träffchans +1 · Vikt 2;300 Bashälsa;+3 Bashälsa, +2 Initiativstyrka;;;;;;;;;Vapensmeden Gug hade en gång en bror vid namn Dug. Dug var inte lika fredlig som sin bror utan ledde en armé med svartblod i revolution mot kejsaren. Dugs svartplåt ligger nu i kejsarens förråd och väntar på en ny värdig bärare
330;jewelry;Kukulkans ädelsten;Finger;25+;;-;Kräver att du har bedriften Legend;+12 Initiativstyrka;;;;;;;;;Ädelstenen som är fäst i denna ring sägs kunna kontrollera ett av de fyra elementen: luften. Oavsett sanningshalt är det ett vackert hantverk och oavsett egenskaper passar den sig väl in bland övriga klenoder i förrådet.
424;armor;Kejsarens gamla kläder;Shoulders;25+;;Block 3;40 Ledarskap;+2 Bashälsa, +6 Ledarskap;;;;;;;;;Historien bakom hur dessa kläder hamnade i kejsarens förråd har gått förlorad i historien och alla nedskrivna berättelser om incidenten har brännts.Dock ligger numera en uppsättning gamla kejserliga kläder i förrådet, varför nu någon gladiator skulle vilja ha dem.
350;armor;Dugs svartplåt;Head;25+;;Block 10 · Vikt 4;300 Bashälsa;+5 Bashälsa;;;;;;;;;Vapensmeden Gug hade en gång en bror vid namn Dug. Dug var inte lika fredlig som sin bror utan ledde en armé med svartblod i revolution mot kejsaren. Dugs svartplåt ligger nu i kejsarens förråd och väntar på en ny värdig bärare
426;armor;Kejsarens gamla kläder;Feet;25+;;Block 3;40 Ledarskap;+2 Bashälsa, +6 Ledarskap;;;;;;;;;Historien bakom hur dessa kläder hamnade i kejsarens förråd har gått förlorad i historien och alla nedskrivna berättelser om incidenten har brännts.Dock ligger numera en uppsättning gamla kejserliga kläder i förrådet, varför nu någon gladiator skulle vilja ha dem.
347;jewelry;Haaz'h;Finger;25+;;-;Kräver att du har bedriften Legend;+15 Inlärningsförmåga, +15 Ledarskap;;;;;;;;;Skallen som pryder denna ring är inte bara dekoration, utan huserar också anden av en forntida krigare. Den kommunicerar med bäraren på olika sätt, bland annat genom att ge order och råd i strid. Den hjälper också bäraren att förbättra sin teknik. Men ibland, till synes på måfå, kan den också viska fruktansvärda hot - eller snare löften - om vad den hade gjort om den fortfarande hade sin kropp. Det är ohyggliga handlingar som beskrivs i grotesk detalj. Det är upp till dig om det är värt det.
392;armor;Saidas dröm;Chest;25+;;Block 8 · Vikt 3;200 Bashälsa, 150 Undvika anfall;+5 Undvika anfall;;;;;;;;;För länge sedan var det en ung alv vid namn Saida som drömde om att bli en riktig riddare i tung rustning och leda arméer på slagfältet.Under Kejsarens erövring av Lorien stred Saida i en specialsmidd rustning mot hans arméer, en rustning som nu ligger i kejsarens förråd.
372;armor;Loriens skugga;Hands;25+;;Block 3 · Vikt -3;125 Undvika anfall;+3 Initiativstyrka, +2 Undvika anfall;;;;;;;;;I skogsalvernas hemvist Lorien finns det sömmerskor med ofantlig skicklighet. Dessa sömmerskor för många århundraden sedan skapade en rustning åt deras främste krigare att försvara deras hemland med. Ingen vet vad som tillslut hände med krigaren, men efter att Kejsaren erövra Lorien hamnade rustningen i hans förråd och väntar på en värdig bärare.
386;armor;Vandrarens kåpa;Chest;25+;;Block 5 · Vikt 1;50 Uthållighet;+5 Uthållighet;;;;;;;;;En till synes alldaglig kåpa Kejsaren vann i ett parti schack mot en vandrare för ett antal år sedan.
400;armor;Dvärgakungens rustning;Shoulders;25+;;Block 8 · Vikt 2;40 Ledarskap;+2 Uthållighet, +6 Ledarskap;;;;;;;;;Inne i ihåliga berg ligger dvärgarnas jättelika städer. Under ett besök i dessa mottog kejsaren en gåva. En massiv dvärgasmidd rustning med utstuderade detaljer, täckt i skyddande runor. Numera efter att kejsaren erövrat sitt imperium har han upplåtit sin rustning att användas av den gladiator som visar sig värdig.
323;armor;Kristalltatuering;Feet;25+;;Block 8 (12%);-;-;;;;;;;;;Långt uppe i norr finns det en klan shamaner med mystiska krafter. Efter handel med dvärgar har de insförskaffat en större mängd magiska kristaller, dessa kristaller har dem krossat och blandat ut i ett bläck för sina ritualer. De har gjort en pakt med kejsaren själv, att få låna en av hans gladiatorer för att tatuera in experimentella runor med detta bläck, något som säkert ger mystiska och övernaturliga krafter.
319;armor;Kristalltatuering;Head;25+;;Block 10 (15%) · Vikt 1;-;-;;;;;;;;;Långt uppe i norr finns det en klan shamaner med mystiska krafter. Efter handel med dvärgar har de insförskaffat en större mängd magiska kristaller, dessa kristaller har dem krossat och blandat ut i ett bläck för sina ritualer. Dem har gjort en pakt med kejsaren själv, att få låna en av hans gladiatorer för att tatuera in experimentella runor med detta bläck, något som säkert ger mystiska och övernaturliga krafter.
322;armor;Kristalltatuering;Shoulders;25+;;Block 8 (12%);-;-;;;;;;;;;Långt uppe i norr finns det en klan shamaner med mystiska krafter. Efter handel med dvärgar har de insförskaffat en större mängd magiska kristaller, dessa kristaller har dem krossat och blandat ut i ett bläck för sina ritualer. Dem har gjort en pakt med kejsaren själv, att få låna en av hans gladiatorer för att tatuera in experimentella runor med detta bläck, något som säkert ger mystiska och övernaturliga krafter.
318;armor;Kristalltatuering;Chest;25+;;Block 10 (15%) · Vikt 1;-;-;;;;;;;;;Långt uppe i norr finns det en klan shamaner med mystiska krafter. Efter handel med dvärgar har de insförskaffat en större mängd magiska kristaller, dessa kristaller har dem krossat och blandat ut i ett bläck för sina ritualer. De har gjort en pakt med kejsaren själv, att få låna en av hans gladiatorer för att tatuera in experimentella runor med detta bläck, något som säkert ger mystiska och övernaturliga krafter.
320;armor;Kristalltatuering;Legs;25+;;Block 10 (15%) · Vikt 1;-;-;;;;;;;;;Långt uppe i norr finns det en klan shamaner med mystiska krafter. Efter handel med dvärgar har de insförskaffat en större mängd magiska kristaller, dessa kristaller har dem krossat och blandat ut i ett bläck för sina ritualer. De har gjort en pakt med kejsaren själv, att få låna en av hans gladiatorer för att tatuera in experimentella runor med detta bläck, något som säkert ger mystiska och övernaturliga krafter.
66;consumable;Excellent utvunnet elementextrakt;;25+;;Varaktighet 1440 · Cooldown 0 sekunder;-;+2% Bashälsa, +2% Styrka, +2% Uthållighet, +2% Initiativstyrka, +2% Undvika anfall;Alkemi 7;4 x Elementsav;;0;600;;;;
123;consumable;Blodig slemmig vätska;;25+;;Cooldown 0 sekunder;-;-;;;;;;;;;En blodig slemmig vätska. Ryktet säger att den ger fina krafter... för den som överlever.
881;weapon;Daneyxa;Axe;26+;680;Skada 13-21 · Krit 22 + (20% till 30%) · Kritchans 0-6% · Hållbarhet 134 · Block/runda 2 · Dual · Vikt 12 · Ench 1;110 Styrka, 150 Yxor (rek);+1% Perfekt träff, +10 yxor;;;;;;;;;
490;weapon;Kyrasshammare;Mace;26+;600;Skada 18-22 · Krit 23 + (10% till 10%) · Kritchans 0-1% · Hållbarhet 145 · Block/runda 2 · Dual · Vikt 15 · Ench 1;140 Styrka, 130 Hammare (rek);-;;;;;;;;;En typ av hjälmkrossare med flera vassa slagblad fästa vid huvudet för att vara effektiv även mot tyngre rustningar. Populär även bland fältherrar och används ofta som en gradbetecknar på slagfältet.
1081;weapon;Baralsk Fura;Mace;26+;69;Skada 60-90 · Krit 91 + (5% till 10%) · Kritchans 0-7% · Hållbarhet 160 · Block/runda 2 · 2H · Vikt 40 · Ench 2;Kräver att du är av rasen alv, 800 Styrka, 150 Hammare (rek);+3% Perfekt träff;;;;;;;;;Baralsk Fura – En tvåhandshammare av otrolig kraft, så tung att endast de starkaste kämparna borde kunna svinga den. Tyvärr är den förhäxad att endast kunna bäras av alver – vilket gör den mer av ett tragiskt skämt än ett praktiskt vapen.
563;weapon;Bergatrollets slägga;Mace;26+;750;Skada 16-18 · Krit 19 + (10% till 10%) · Kritchans 0-1% · Hållbarhet 70 · Block/runda 2 · Vikt 33 · Ench 1;500 Styrka, 150 Hammare (rek);+10% Styrka;;;;;;;;;Denna massiva slägga är stor nog att endast de starkaste gladiatorerna kan använda den. Legenderna säger dock att det inte finns någon gräns för hur hårt den kan slå.
892;weapon;Väktarspjut;Spear;26+;700;Skada 15-20 · Krit 21 + (1% till 5%) · Kritchans 0-5% · Hållbarhet 97 · Block/runda 2 · Dual · Vikt 7 · Ench 1;105 Styrka, 160 Stickvapen (rek);+2% Perfekt träff, +10 stickvapen, +15 Initiativstyrka;;;;;;;;;
895;weapon;Misericordia;Spear;26+;700;Skada 11-16 · Krit 17 + (1% till 5%) · Kritchans 0-5% · Hållbarhet 154 · Block/runda 2 · Dual · Vikt 4 · Ench 1;Kräver att du är av rasen goblin, Kräver att du är av rasen troll, Kräver att du är av rasen ork, 100 Styrka, 160 Stickvapen (rek);+1% Perfekt träff, +15 stickvapen;Vapensmide 5;1 x Förstenad ros, 3 x Ekträ, 2 x Alvsilver;;0;2700;;;;
893;weapon;Shamansk offersprättare;Spear;26+;750;Skada 13-21 · Krit 22 + (1% till 5%) · Kritchans 0-4% · Hållbarhet 98 · Block/runda 2 · Dual · Vikt 9 · Ench 1;130 Styrka, 150 Stickvapen (rek);+1% Perfekt träff, +10 stickvapen, +10 Styrka;;;;;;;;;
457;weapon;Skogens raseri;Spear;26+;800;Skada 16-21 · Krit 22 + (1% till 5%) · Kritchans 0-6% · Hållbarhet 111 · Block/runda 2 · Dual · Vikt 5 · Ench 1;90 Styrka, 165 Stickvapen (rek);+2% Perfekt träff, +10 Initiativstyrka, +5% Undvika anfall;Vapensmide 5;1 x Pegasusfjäder, 2 x Ekträ, 1 x Stål, 2 x Alvsilver;;0;2450;;;;I elva mansåldrar har skogsväktarnas främsta arborister varsamt hanterat Nordbjörksdungen för att säkra förstklassiga vapen till sin armé. Med oöverträffad styvhet blir nordbjörk till spjut som sällan missar sitt mål, ofta med dödligt utfall.
939;weapon;Balatapiska;Chain;26+;450;Skada 10-20 · Krit 21 + (40% till 80%) · Kritchans 0-10% · Hållbarhet 78 · Block/runda 2 · Dual · Vikt 3 · Ench 1;105 Styrka, 155 Kättingvapen (rek);+3% Perfekt träff, +10 kättingvapen;;;;;;;;;
564;weapon;Infanterilans;Spear;26+;650;Skada 10-24 · Krit 25 + (1% till 5%) · Kritchans 0-7% · Hållbarhet 103 · Block/runda 2 · Dual · Vikt 8 · Ench 1;115 Styrka, 170 Stickvapen (rek);+1% Perfekt träff, +20 Initiativstyrka;;;;;;;;;En kortare lans som är syftad att användas inte från hästrygg utan till fots. Den är mycket välkonstruerad och lätt med tanke på sin längd, och hela lansen pryds av dekorativa mönster. Kajsa vill inte riktigt berätta var hon har fått den ifrån, men det är uppenbart att den inte kommer från något land i närheten av Stenhem.
491;weapon;Tabarzin;Axe;26+;600;Skada 12-22 · Krit 23 + (0% till 0%) · Kritchans 0-7% · Hållbarhet 118 · Block/runda 2 · Dual · Vikt 9 · Ench 1;100 Styrka, 155 Yxor (rek);+2% Perfekt träff, +5% yxor, +5 Undvika anfall, +10 Inlärningsförmåga;Vapensmide 5;3 x Granträ, 2 x Ekträ, 1 x Stål, 3 x Alvsilver;;0;2700;;;;En kortare variant av den yxa som ofta används ridandes. Dess dubbla halvmåneformade blad och metalliska skaft gör den både lätt och hållbar. Ses vanligen bäras av både stridande gladiatorer, men också av religiösa pilgrimsvandrare.
183;shield;Svartstålsvägg;Shield;26+;790;Absorption 26 · Kritchans 0-1% · Hållbarhet 189 · Block/runda 2 · Vikt 23 · Ench 1;Kräver att du är av rasen ork, Kräver att du är av rasen troll, 360 Styrka, 40 Ledarskap, 75 Sköldar (rek);+9% Bashälsa, +10 Uthållighet;;;;;;;;;Smiden av skuggornas demoniska skepnader i den mörkaste och djupaste av hålår i ett av Jötunheimr’s berg i dunkla svartblå eldar. En jättelik gastkramande skepnad kastar en bäcksvart skugga som slukar ljus och hopp hos den som täcks av denna svarta mur av fasa. Som en ogenomtränglig metallisk och svartbländande fasad tornar den över dal och skog hos gladiatorn som lyckas lägga beslag på en denna mytomspunna mästervärk av kvalité som måste vara gudaskapt.
